SNR;SGL;FSP;gueltigVon;gueltigBis
121745;   ;SB;;
121745;   ;GB;;
121745;   ;BL;;
121745;   ;SH;;
121745;   ;GH;;
121745;   ;SG;;
121745;   ;KB;;
121769;   ;EZ;;
121769;   ;LB;;
121769;   ;SB;;
121769;   ;GB;;
121769;   ;BL;;
121769;   ;SH;;
121769;   ;GH;;
121769;   ;SG;;
121769;   ;KB;;
121794;   ;EZ;;
121794;   ;LB;;
121794;   ;SB;;
121794;   ;GB;;
121794;   ;BL;;
121794;   ;SH;;
121794;   ;GH;;
121794;   ;SG;;
121794;   ;KB;;
121800;   ;EZ;;
121800;   ;LB;;
121800;   ;SB;;
121836;   ;EZ;;
121836;   ;LB;;
121836;   ;SB;;
121848;   ;EZ;;
121848;   ;LB;;
121848;   ;SB;;
121850;   ;EZ;;
121850;   ;LB;;
121850;   ;SB;;
121885;   ;EZ;;
121885;   ;LB;;
121885;   ;SB;;
121885;   ;GB;;
121885;   ;BL;;
121885;   ;SH;;
121885;   ;GH;;
121885;   ;SG;;
121885;   ;KB;;
121897;   ;EZ;;
121897;   ;LB;;
121897;   ;SB;;
121903;   ;EZ;;
121903;   ;LB;;
121903;   ;SB;;
121915;   ;EZ;;
121915;   ;LB;;
121915;   ;SB;;
121927;   ;EZ;;
121927;   ;LB;;
121927;   ;SB;;
121927;   ;GB;;
121927;   ;BL;;
121927;   ;SH;;
121927;   ;GH;;
121927;   ;SG;;
121927;   ;KB;;
121940;   ;BL;;
121940;   ;EZ;;
121940;   ;GB;;
121940;   ;GH;;
121940;   ;SB;;
121940;   ;LB;;
121940;   ;SG;;
121940;   ;SH;;
121964;   ;EZ;;
121964;   ;LB;;
121964;   ;SB;;
121964;   ;GB;;
121964;   ;BL;;
121964;   ;SH;;
121964;   ;GH;;
121964;   ;SG;;
121976;   ;BL;;
121976;   ;EZ;;
121976;   ;GB;;
121976;   ;GH;;
121976;   ;LB;;
121976;   ;SB;;
121976;   ;SG;;
121976;   ;SH;;
121990;   ;EZ;;
121990;   ;LB;;
121990;   ;SB;;
121990;   ;GB;;
121990;   ;BL;;
121990;   ;SH;;
121990;   ;GH;;
121990;   ;SG;;
122002;   ;BL;;
122002;   ;EZ;;
122002;   ;GB;;
122002;   ;GH;;
122002;   ;LB;;
122002;   ;SB;;
122002;   ;SG;;
122002;   ;SH;;
122014;   ;BL;;
122014;   ;EZ;;
122014;   ;GB;;
122014;   ;GH;;
122014;   ;LB;;
122014;   ;SB;;
122014;   ;SG;;
122014;   ;SH;;
122026;   ;BL;;
122026;   ;EZ;;
122026;   ;GB;;
122026;   ;GH;;
122026;   ;LB;;
122026;   ;SB;;
122026;   ;SG;;
122026;   ;SH;;
122038;   ;BL;;
122038;   ;EZ;;
122038;   ;GB;;
122038;   ;GH;;
122038;   ;LB;;
122038;   ;SB;;
122038;   ;SG;;
122038;   ;SH;;
122051;   ;BL;;
122051;   ;EZ;;
122051;   ;GB;;
122051;   ;GH;;
122051;   ;LB;;
122051;   ;SB;;
122051;   ;SG;;
122051;   ;SH;;
122063;   ;EZ;;
122063;   ;LB;;
122063;   ;SB;;
122063;   ;GB;;
122063;   ;BL;;
122063;   ;SH;;
122063;   ;GH;;
122063;   ;SG;;
122087;   ;EZ;;
122087;   ;LB;;
122087;   ;SB;;
122087;   ;GB;;
122087;   ;BL;;
122087;   ;SH;;
122087;   ;SG;;
122087;   ;GH;;
122117;   ;EZ;;
122117;   ;LB;;
122117;   ;SB;;
122129;   ;EZ;;
122129;   ;LB;;
122129;   ;SB;;
122130;   ;EZ;;
122130;   ;LB;;
122130;   ;SB;;
122166;   ;EZ;;
122166;   ;LB;;
122166;   ;SB;;
122166;   ;GB;;
122166;   ;BL;;
122166;   ;SH;;
122166;   ;GH;;
122166;   ;SG;;
122166;   ;KB;;
122178;   ;EZ;;
122178;   ;LB;;
122178;   ;SB;;
122178;   ;GB;;
122178;   ;BL;;
122178;   ;SH;;
122178;   ;GH;;
122178;   ;SG;;
122191;   ;BL;;
122191;   ;EZ;;
122191;   ;GB;;
122191;   ;GH;;
122191;   ;LB;;
122191;   ;SB;;
122191;   ;SG;;
122191;   ;SH;;
122210;   ;EZ;;
122210;   ;LB;;
122210;   ;SB;;
122210;   ;KB;;
122221;RKB;EZ;;
122221;RKB;LB;;
122221;RKB;SB;;
122221;RKB;KB;;
122221;   ;EZ;;
122221;   ;LB;;
122221;   ;SB;;
122221;   ;KB;;
122221;RKB;  ;;
122245;   ;EZ;;
122245;   ;LB;;
122245;   ;SB;;
122257;   ;EZ;;
122257;   ;LB;;
122257;   ;SB;;
122257;   ;KB;;
122269;   ;EZ;;
122269;   ;LB;;
122269;   ;SB;;
122270;   ;EZ;;
122270;   ;LB;;
122270;   ;SB;;
122270;   ;KB;;
122282;   ;EZ;;
122282;   ;LB;;
122282;   ;SB;;
122294;   ;EZ;;
122294;   ;LB;;
122294;   ;SB;;
122336;   ;EZ;;
122336;   ;LB;;
122336;   ;SB;;
122373;   ;EZ;;
122373;   ;LB;;
122373;   ;SB;;
122373;   ;GB;;
122373;   ;BL;;
122373;   ;SH;;
122373;   ;GH;;
122373;   ;SG;;
122385;GMS;  ;;
122403;   ;EZ;;
122403;   ;LB;;
122403;   ;SB;;
122440;   ;EZ;;
122440;   ;LB;;
122440;   ;SB;;
122440;   ;KB;;
122464;   ;EZ;;
122464;   ;LB;;
122464;   ;SB;;
122476;   ;EZ;;
122476;   ;LB;;
122476;   ;SB;;
122488;   ;EZ;;
122488;   ;LB;;
122488;   ;SB;;
122490;   ;EZ;;
122490;   ;LB;;
122490;   ;SB;;
122490;   ;KB;;
122518;   ;EZ;;
122518;   ;LB;;
122518;   ;SB;;
122555;   ;EZ;;
122555;   ;LB;;
122555;   ;SB;;
122580;   ;EZ;;
122580;   ;LB;;
122580;   ;SB;;
122580;RKB;EZ;;
122580;RKB;LB;;
122580;RKB;SB;;
122580;RKB;  ;;
122610;   ;EZ;;
122610;   ;LB;;
122610;   ;SB;;
122610;   ;KB;;
122658;   ;EZ;;
122658;   ;LB;;
122658;   ;SB;;
122660;   ;EZ;;
122660;   ;LB;;
122660;   ;SB;;
122749;   ;EZ;;
122749;   ;LB;;
122749;   ;SB;;
122749;   ;GB;;
122774;   ;EZ;;
122774;   ;LB;;
122774;   ;SB;;
122798;   ;EZ;;
122798;   ;LB;;
122798;   ;SB;;
122798;   ;GB;;
122804;   ;EZ;;
122804;   ;LB;;
122804;   ;SB;;
122816;   ;EZ;;
122816;   ;LB;;
122816;   ;SB;;
122828;   ;EZ;;
122828;   ;LB;;
122828;   ;SB;;
122830;   ;EZ;;
122830;   ;LB;;
122830;   ;SB;;
122841;   ;EZ;;
122841;   ;LB;;
122841;   ;SB;;
122920;   ;EZ;;
122920;   ;LB;;
122920;   ;SB;;
122968;   ;EZ;;
122968;   ;LB;;
122968;   ;SB;;
122968;   ;KB;;
122970;   ;EZ;;
122970;   ;LB;;
122970;   ;SB;;
122970;   ;KB;;
123018;   ;EZ;;
123018;   ;LB;;
123018;   ;SB;;
123043;   ;LB;;
123043;   ;EZ;;
123043;   ;SB;;
123055;   ;EZ;;
123055;   ;LB;;
123055;   ;SB;;
123067;RKB;  ;;
123080;   ;EZ;;
123080;   ;LB;;
123080;   ;SB;;
123092;   ;EZ;;
123092;   ;LB;;
123092;   ;SB;;
123183;   ;EZ;;
123183;   ;LB;;
123183;   ;SB;;
123201;   ;EZ;;
123201;   ;LB;;
123201;   ;SB;;
123213;   ;EZ;;
123213;   ;LB;;
123213;   ;SB;;
123249;   ;EZ;;
123249;   ;LB;;
123249;   ;SB;;
123262;   ;EZ;;
123262;   ;LB;;
123262;   ;SB;;
123298;   ;EZ;;
123298;   ;LB;;
123298;   ;SB;;
123304;   ;EZ;;
123304;   ;LB;;
123304;   ;SB;;
123316;   ;EZ;;
123316;   ;LB;;
123316;   ;SB;;
123328;   ;EZ;;
123328;   ;LB;;
123328;   ;SB;;
123341;   ;EZ;;
123341;   ;LB;;
123341;   ;SB;;
123353;   ;EZ;;
123353;   ;LB;;
123353;   ;SB;;
123377;   ;EZ;;
123377;   ;LB;;
123377;   ;SB;;
123389;   ;EZ;;
123389;   ;LB;;
123389;   ;SB;;
123407;   ;EZ;;
123407;   ;LB;;
123407;   ;SB;;
123444;   ;EZ;;
123444;   ;LB;;
123444;   ;SB;;
123470;   ;EZ;;
123470;   ;LB;;
123470;   ;SB;;
123481;   ;EZ;;
123481;   ;LB;;
123481;   ;SB;;
123500;   ;EZ;;
123500;   ;LB;;
123500;   ;SB;;
123511;   ;EZ;;
123511;   ;LB;;
123511;   ;SB;;
123523;   ;EZ;;
123523;   ;LB;;
123523;   ;SB;;
123559;   ;EZ;;
123559;   ;LB;;
123559;   ;SB;;
123602;   ;EZ;;
123602;   ;LB;;
123602;   ;SB;;
123626;   ;EZ;;
123626;   ;LB;;
123626;   ;SB;;
123640;   ;EZ;;
123640;   ;LB;;
123640;   ;SB;;
123640;EVB;EZ;;
123640;EVB;LB;;
123640;EVB;SB;;
123640;EVB;  ;;
123705;   ;EZ;;
123705;   ;LB;;
123705;   ;SB;;
123730;   ;EZ;;
123730;   ;LB;;
123730;   ;SB;;
123754;   ;EZ;;
123754;   ;LB;;
123754;   ;SB;;
123791;   ;EZ;;
123791;   ;LB;;
123791;   ;SB;;
123808;   ;EZ;;
123808;   ;LB;;
123808;   ;SB;;
123810;   ;EZ;;
123810;   ;LB;;
123810;   ;SB;;
123857;   ;EZ;;
123857;   ;LB;;
123857;   ;SB;;
123869;   ;EZ;;
123869;   ;LB;;
123869;   ;SB;;
123882;   ;EZ;;
123882;   ;LB;;
123882;   ;SB;;
123924;   ;EZ;;
123924;   ;LB;;
123924;   ;SB;;
123936;   ;EZ;;
123936;   ;LB;;
123936;   ;SB;;
123948;   ;EZ;;
123948;   ;LB;;
123948;   ;SB;;
123950;   ;EZ;;
123950;   ;LB;;
123950;   ;SB;;
123961;   ;EZ;;
123961;   ;LB;;
123961;   ;SB;;
123973;   ;EZ;;
123973;   ;LB;;
123973;   ;SB;;
123985;   ;EZ;;
123985;   ;LB;;
123985;   ;SB;;
123997;   ;EZ;;
123997;   ;LB;;
123997;   ;SB;;
124000;   ;EZ;;
124000;   ;LB;;
124000;   ;SB;;
124011;   ;EZ;;
124011;   ;LB;;
124011;   ;SB;;
124059;   ;EZ;;
124059;   ;LB;;
124059;   ;SB;;
124102;   ;EZ;;
124102;   ;LB;;
124102;   ;SB;;
124114;   ;EZ;;
124114;   ;LB;;
124114;   ;SB;;
124138;   ;EZ;;
124138;   ;LB;;
124138;   ;SB;;
124175;   ;EZ;;
124175;   ;LB;;
124175;   ;SB;;
124187;   ;EZ;;
124187;   ;LB;;
124187;   ;SB;;
124199;EVB;  ;;
124205;   ;EZ;;
124205;   ;LB;;
124205;   ;SB;;
124217;   ;EZ;;
124217;   ;LB;;
124217;   ;SB;;
124229;   ;EZ;;
124229;   ;LB;;
124229;   ;SB;;
124230;   ;EZ;;
124230;   ;LB;;
124230;   ;SB;;
124254;   ;EZ;;
124254;   ;LB;;
124254;   ;SB;;
124266;   ;EZ;;
124266;   ;LB;;
124266;   ;SB;;
124310;   ;EZ;;
124310;   ;LB;;
124310;   ;SB;;
124333;   ;EZ;;
124333;   ;LB;;
124333;   ;SB;;
124382;   ;EZ;;
124382;   ;LB;;
124382;   ;SB;;
124394;   ;EZ;;
124394;   ;LB;;
124394;   ;SB;;
124436;   ;EZ;;
124436;   ;LB;;
124436;   ;SB;;
124448;   ;EZ;;
124448;   ;LB;;
124448;   ;SB;;
124503;   ;EZ;;
124503;   ;LB;;
124503;   ;SB;;
124515;   ;EZ;;
124515;   ;LB;;
124515;   ;SB;;
124540;   ;EZ;;
124540;   ;LB;;
124540;   ;SB;;
124576;   ;EZ;;
124576;   ;LB;;
124576;   ;SB;;
124631;   ;EZ;;
124631;   ;LB;;
124631;   ;SB;;
124631;   ;GB;;
124631;   ;KB;;
124631;   ;GH;;
124631;   ;SG;;
124631;   ;BL;;
124631;   ;SH;;
124692;   ;EZ;;
124692;   ;LB;;
124692;   ;SB;;
124692;   ;GB;;
124692;   ;KB;;
124692;   ;GH;;
124692;   ;SG;;
124692;   ;BL;;
124692;   ;SH;;
124734;   ;EZ;;
124734;   ;LB;;
124734;   ;SB;;
124734;   ;GB;;
124734;   ;KB;;
124734;   ;GH;;
124734;   ;SG;;
124734;   ;BL;;
124734;   ;SH;;
124825;   ;EZ;;
124825;   ;LB;;
124825;   ;SB;;
124862;   ;EZ;;
124862;   ;LB;;
124862;   ;SB;;
124898;   ;EZ;;
124898;   ;LB;;
124898;   ;SB;;
124977;   ;EZ;;
124977;   ;LB;;
124977;   ;SB;;
125015;   ;EZ;;
125015;   ;LB;;
125015;   ;SB;;
125039;   ;EZ;;
125039;   ;LB;;
125039;   ;SB;;
125052;   ;EZ;;
125052;   ;LB;;
125052;   ;SB;;
125106;   ;EZ;;
125106;   ;LB;;
125106;   ;SB;;
125120;   ;EZ;;
125120;   ;LB;;
125120;   ;SB;;
125167;   ;EZ;;
125167;   ;LB;;
125167;   ;SB;;
125222;   ;EZ;;
125222;   ;LB;;
125222;   ;SB;;
125234;   ;EZ;;
125234;   ;LB;;
125234;   ;SB;;
125258;   ;EZ;;
125258;   ;LB;;
125258;   ;SB;;
125295;   ;EZ;;
125295;   ;LB;;
125295;   ;SB;;
125313;   ;EZ;;
125313;   ;LB;;
125313;   ;SB;;
125362;   ;EZ;;
125362;   ;LB;;
125362;   ;SB;;
125374;   ;EZ;;
125374;   ;LB;;
125374;   ;SB;;
125398;   ;EZ;;
125398;   ;LB;;
125398;   ;SB;;
125416;   ;EZ;;
125416;   ;LB;;
125416;   ;SB;;
125477;   ;EZ;;
125477;   ;LB;;
125477;   ;SB;;
125489;   ;EZ;;
125489;   ;LB;;
125489;   ;SB;;
125490;   ;EZ;;
125490;   ;LB;;
125490;   ;SB;;
125507;   ;EZ;;
125507;   ;LB;;
125507;   ;SB;;
125520;   ;EZ;;
125520;   ;LB;;
125520;   ;SB;;
125568;   ;EZ;;
125568;   ;LB;;
125568;   ;SB;;
125570;   ;EZ;;
125570;   ;LB;;
125570;   ;SB;;
125600;   ;EZ;;
125600;   ;LB;;
125600;   ;SB;;
125623;   ;EZ;;
125623;   ;LB;;
125623;   ;SB;;
125659;   ;EZ;;
125659;   ;LB;;
125659;   ;SB;;
125726;   ;EZ;;
125726;   ;LB;;
125726;   ;SB;;
125763;   ;EZ;;
125763;   ;LB;;
125763;   ;SB;;
125775;   ;EZ;;
125775;   ;LB;;
125775;   ;SB;;
125799;   ;EZ;;
125799;   ;LB;;
125799;   ;SB;;
125842;   ;EZ;;
125842;   ;LB;;
125842;   ;SB;;
125891;   ;EZ;;
125891;   ;LB;;
125891;   ;SB;;
125910;   ;EZ;;
125910;   ;LB;;
125910;   ;SB;;
125921;   ;EZ;;
125921;   ;LB;;
125921;   ;SB;;
125969;   ;EZ;;
125969;   ;LB;;
125969;   ;SB;;
125969;   ;GB;;
125969;   ;KB;;
125969;   ;GH;;
125969;   ;SG;;
125969;   ;BL;;
125969;   ;SH;;
126159;   ;EZ;;
126159;   ;LB;;
126159;   ;SB;;
126159;   ;GB;;
126159;   ;KB;;
126159;   ;GH;;
126159;   ;SG;;
126159;   ;BL;;
126159;   ;SH;;
126184;   ;EZ;;
126184;   ;LB;;
126184;   ;SB;;
126184;   ;GB;;
126184;   ;KB;;
126184;   ;GH;;
126184;   ;SG;;
126184;   ;BL;;
126184;   ;SH;;
126196;   ;EZ;;
126196;   ;LB;;
126196;   ;SB;;
126196;   ;GB;;
126196;   ;KB;;
126196;   ;GH;;
126196;   ;SG;;
126196;   ;BL;;
126196;   ;SH;;
126240;   ;EZ;;
126240;   ;LB;;
126240;   ;SB;;
126240;   ;GB;;
126240;   ;KB;;
126240;   ;GH;;
126240;   ;SG;;
126240;   ;BL;;
126240;   ;SH;;
126251;   ;EZ;;
126251;   ;LB;;
126251;   ;SB;;
126251;   ;GB;;
126251;   ;KB;;
126251;   ;GH;;
126251;   ;SG;;
126251;   ;BL;;
126251;   ;SH;;
126330;   ;EZ;;
126330;   ;LB;;
126330;   ;SB;;
126408;   ;EZ;;
126408;   ;LB;;
126408;   ;SB;;
126410;   ;EZ;;
126410;   ;LB;;
126410;   ;SB;;
126457;   ;EZ;;
126457;   ;LB;;
126457;   ;SB;;
126469;   ;EZ;;
126469;   ;LB;;
126469;   ;SB;;
126500;   ;EZ;;
126500;   ;LB;;
126500;   ;SB;;
126512;   ;EZ;;
126512;   ;LB;;
126512;   ;SB;;
126524;   ;EZ;;
126524;   ;LB;;
126524;   ;SB;;
126536;   ;EZ;;
126536;   ;LB;;
126536;   ;SB;;
126573;   ;EZ;;
126573;   ;LB;;
126573;   ;SB;;
126597;   ;EZ;;
126597;   ;LB;;
126597;   ;SB;;
126615;   ;EZ;;
126615;   ;LB;;
126615;   ;SB;;
126627;   ;EZ;;
126627;   ;LB;;
126627;   ;SB;;
126639;   ;EZ;;
126639;   ;LB;;
126639;   ;SB;;
126652;   ;EZ;;
126652;   ;LB;;
126652;   ;SB;;
126664;   ;EZ;;
126664;   ;LB;;
126664;   ;SB;;
126690;   ;EZ;;
126690;   ;LB;;
126690;   ;SB;;
126706;   ;EZ;;
126706;   ;LB;;
126706;   ;SB;;
126720;   ;EZ;;
126720;   ;LB;;
126720;   ;SB;;
126731;   ;EZ;;
126731;   ;LB;;
126731;   ;SB;;
126780;   ;EZ;;
126780;   ;LB;;
126780;   ;SB;;
126809;   ;EZ;;
126809;   ;LB;;
126809;   ;SB;;
126846;   ;EZ;;
126846;   ;LB;;
126846;   ;SB;;
126860;   ;EZ;;
126860;   ;LB;;
126860;   ;SB;;
126871;   ;EZ;;
126871;   ;LB;;
126871;   ;SB;;
126871;EVB;EZ;;
126871;EVB;LB;;
126871;EVB;SB;;
126871;EVB;  ;;
126883;   ;EZ;;
126883;   ;LB;;
126883;   ;SB;;
126937;   ;EZ;;
126937;   ;LB;;
126937;   ;SB;;
126950;   ;EZ;;
126950;   ;LB;;
126950;   ;SB;;
126962;   ;EZ;;
126962;   ;LB;;
126962;   ;SB;;
126974;   ;EZ;;
126974;   ;LB;;
126974;   ;SB;;
126986;   ;EZ;;
126986;   ;LB;;
126986;   ;SB;;
126998;   ;EZ;;
126998;   ;LB;;
126998;   ;SB;;
127024;   ;EZ;;
127024;   ;LB;;
127024;   ;SB;;
127024;EVB;EZ;;
127024;EVB;LB;;
127024;EVB;SB;;
127024;EVB;  ;;
127048;   ;EZ;;
127048;   ;LB;;
127048;   ;SB;;
127048;   ;GH;;
127048;   ;SG;;
127050;   ;EZ;;
127050;   ;LB;;
127050;   ;SB;;
127061;   ;EZ;;
127061;   ;LB;;
127061;   ;SB;;
127073;   ;EZ;;
127073;   ;LB;;
127073;   ;SB;;
127085;   ;EZ;;
127085;   ;LB;;
127085;   ;SB;;
127097;   ;EZ;;
127097;   ;LB;;
127097;   ;SB;;
127139;   ;EZ;;
127139;   ;LB;;
127139;   ;SB;;
127139;EVB;EZ;;
127139;EVB;LB;;
127139;EVB;SB;;
127139;EVB;  ;;
127164;GMS;  ;;
127164;   ;EZ;;
127164;   ;LB;;
127164;   ;SB;;
127164;GMS;EZ;;
127164;GMS;LB;;
127164;GMS;SB;;
127188;   ;EZ;;
127188;   ;LB;;
127188;   ;SB;;
127206;   ;EZ;;
127206;   ;LB;;
127206;   ;SB;;
127218;   ;EZ;;
127218;   ;LB;;
127218;   ;SB;;
127218;EVB;EZ;;
127218;EVB;LB;;
127218;EVB;SB;;
127218;EVB;  ;;
127220;   ;EZ;;
127220;   ;LB;;
127220;   ;SB;;
127243;   ;EZ;;
127243;   ;LB;;
127243;   ;SB;;
127267;   ;EZ;;
127267;   ;LB;;
127267;   ;SB;;
127310;   ;EZ;;
127310;   ;LB;;
127310;   ;SB;;
127371;   ;EZ;;
127371;   ;LB;;
127371;   ;SB;;
127371;   ;GB;;
127371;   ;KB;;
127371;   ;GH;;
127371;   ;SG;;
127371;   ;BL;;
127371;   ;SH;;
127401;   ;EZ;;
127401;   ;LB;;
127401;   ;SB;;
127401;   ;GB;;
127401;   ;KB;;
127401;   ;GH;;
127401;   ;SG;;
127401;   ;BL;;
127401;   ;SH;;
127425;   ;EZ;;
127425;   ;LB;;
127425;   ;SB;;
127425;   ;GB;;
127425;   ;KB;;
127425;   ;GH;;
127425;   ;SG;;
127425;   ;BL;;
127425;   ;SH;;
127450;   ;EZ;;
127450;   ;LB;;
127450;   ;SB;;
127450;   ;GB;;
127450;   ;KB;;
127450;   ;GH;;
127450;   ;SG;;
127450;   ;BL;;
127450;   ;SH;;
127607;   ;EZ;;
127607;   ;LB;;
127607;   ;SB;;
127607;   ;GB;;
127607;   ;KB;;
127607;   ;GH;;
127607;   ;SG;;
127607;   ;BL;;
127607;   ;SH;;
127620;GMS;  ;;
127656;   ;EZ;;
127656;   ;LB;;
127656;   ;SB;;
127656;   ;GB;;
127656;   ;KB;;
127656;   ;GH;;
127656;   ;SG;;
127656;   ;BL;;
127656;   ;SH;;
127668;   ;EZ;;
127668;   ;LB;;
127668;   ;SB;;
127668;   ;GB;;
127668;   ;KB;;
127668;   ;GH;;
127668;   ;SG;;
127668;   ;BL;;
127668;   ;SH;;
127681;   ;EZ;;
127681;   ;LB;;
127681;   ;SB;;
127681;   ;GB;;
127681;   ;KB;;
127681;   ;GH;;
127681;   ;SG;;
127681;   ;BL;;
127681;   ;SH;;
127693;   ;EZ;;
127693;   ;LB;;
127693;   ;SB;;
127693;   ;GB;;
127693;   ;KB;;
127693;   ;GH;;
127693;   ;SG;;
127693;   ;BL;;
127693;   ;SH;;
127693;RKB;EZ;;
127693;RKB;LB;;
127693;RKB;SB;;
127693;RKB;GB;;
127693;RKB;KB;;
127693;RKB;GH;;
127693;RKB;SG;;
127693;RKB;BL;;
127693;RKB;SH;;
127693;RKB;  ;;
127735;   ;EZ;;
127735;   ;LB;;
127735;   ;SB;;
127735;   ;GB;;
127735;   ;KB;;
127735;   ;GH;;
127735;   ;SG;;
127735;   ;BL;;
127735;   ;SH;;
127747;   ;EZ;;
127747;   ;LB;;
127747;   ;SB;;
127747;   ;GB;;
127747;   ;KB;;
127747;   ;GH;;
127747;   ;SG;;
127747;   ;BL;;
127747;   ;SH;;
127759;   ;EZ;;
127759;   ;LB;;
127759;   ;SB;;
127759;   ;GB;;
127759;   ;KB;;
127759;   ;GH;;
127759;   ;SG;;
127759;   ;BL;;
127759;   ;SH;;
127814;   ;EZ;;
127814;   ;LB;;
127814;   ;SB;;
127814;   ;GB;;
127814;   ;KB;;
127814;   ;GH;;
127814;   ;SG;;
127814;   ;BL;;
127814;   ;SH;;
127840;   ;EZ;;
127840;   ;LB;;
127840;   ;SB;;
127840;   ;GB;;
127840;   ;KB;;
127840;   ;GH;;
127840;   ;SG;;
127840;   ;BL;;
127840;   ;SH;;
127929;   ;EZ;;
127929;   ;LB;;
127929;   ;SB;;
127929;   ;GB;;
127929;   ;KB;;
127929;   ;GH;;
127929;   ;SG;;
127929;   ;BL;;
127929;   ;SH;;
127942;   ;EZ;;
127942;   ;LB;;
127942;   ;SB;;
127966;   ;EZ;;
127966;   ;LB;;
127966;   ;SB;;
127978;   ;EZ;;
127978;   ;LB;;
127978;   ;SB;;
127980;   ;EZ;;
127980;   ;LB;;
127980;   ;SB;;
128004;   ;EZ;;
128004;   ;LB;;
128004;   ;SB;;
128016;   ;EZ;;
128016;   ;LB;;
128016;   ;SB;;
128030;   ;EZ;;
128030;   ;LB;;
128030;   ;SB;;
128053;   ;EZ;;
128053;   ;LB;;
128053;   ;SB;;
128065;   ;EZ;;
128065;   ;LB;;
128065;   ;SB;;
128089;   ;EZ;;
128089;   ;LB;;
128089;   ;SB;;
128090;   ;EZ;;
128090;   ;LB;;
128090;   ;SB;;
128119;   ;EZ;;
128119;   ;LB;;
128119;   ;SB;;
128120;   ;EZ;;
128120;   ;LB;;
128120;   ;SB;;
128132;   ;EZ;;
128132;   ;LB;;
128132;   ;SB;;
128156;   ;EZ;;
128156;   ;LB;;
128156;   ;SB;;
128193;   ;EZ;;
128193;   ;LB;;
128193;   ;SB;;
128260;   ;EZ;;
128260;   ;LB;;
128260;   ;SB;;
128284;   ;EZ;;
128284;   ;LB;;
128284;   ;SB;;
128296;   ;EZ;;
128296;   ;LB;;
128296;   ;SB;;
128375;GMS;  ;;
128417;RKB;  ;;
128429;   ;EZ;;
128429;   ;LB;;
128429;   ;SB;;
128480;   ;LB;;
128480;   ;SB;;
128480;   ;EZ;;
128491;   ;LB;;
128491;   ;SB;;
128491;   ;EZ;;
128510;   ;LB;;
128510;   ;SB;;
128510;   ;EZ;;
128533;   ;LB;;
128533;   ;SB;;
128533;   ;EZ;;
128545;   ;LB;;
128545;   ;SB;;
128545;   ;EZ;;
128557;   ;LB;;
128557;   ;SB;;
128557;   ;EZ;;
128569;   ;LB;;
128569;   ;SB;;
128569;   ;EZ;;
128582;   ;LB;;
128582;   ;SB;;
128582;   ;EZ;;
128594;   ;LB;;
128594;   ;SB;;
128594;   ;EZ;;
128600;   ;LB;;
128600;   ;SB;;
128600;   ;EZ;;
128600;   ;GB;;
128612;   ;LB;;
128612;   ;SB;;
128612;   ;EZ;;
128624;   ;LB;;
128624;   ;SB;;
128624;   ;EZ;;
128685;   ;LB;;
128685;   ;SB;;
128685;   ;EZ;;
128697;   ;LB;;
128697;   ;SB;;
128697;   ;EZ;;
128776;   ;LB;;
128776;   ;SB;;
128776;   ;EZ;;
128806;   ;LB;;
128806;   ;SB;;
128806;   ;EZ;;
128806;   ;KB;;
128867;   ;LB;;
128867;   ;SB;;
128867;   ;EZ;;
128867;   ;GH;;
128867;   ;SG;;
128880;   ;LB;;
128880;   ;SB;;
128880;   ;EZ;;
128910;   ;LB;;
128910;   ;SB;;
128910;   ;EZ;;
128960;   ;LB;;
128960;   ;SB;;
128960;   ;EZ;;
128971;   ;LB;;
128971;   ;SB;;
128971;   ;EZ;;
128995;   ;LB;;
128995;   ;SB;;
128995;   ;EZ;;
129010;   ;EZ;;
129010;   ;LB;;
129010;   ;SB;;
129021;   ;EZ;;
129021;   ;LB;;
129021;   ;SB;;
129021;   ;KB;;
129045;   ;EZ;;
129045;   ;LB;;
129045;   ;SB;;
129045;   ;KB;;
129070;   ;EZ;;
129070;   ;LB;;
129070;   ;SB;;
129094;   ;EZ;;
129094;   ;LB;;
129094;   ;SB;;
129100;   ;EZ;;
129100;   ;LB;;
129100;   ;SB;;
129100;   ;KB;;
129124;   ;EZ;;
129124;   ;LB;;
129124;   ;SB;;
129150;   ;EZ;;
129150;   ;LB;;
129150;   ;SB;;
129161;   ;EZ;;
129161;   ;LB;;
129161;   ;SB;;
129173;   ;EZ;;
129173;   ;LB;;
129173;   ;SB;;
129185;   ;EZ;;
129185;   ;LB;;
129185;   ;SB;;
129197;   ;EZ;;
129197;   ;LB;;
129197;   ;SB;;
129203;   ;EZ;;
129203;   ;LB;;
129203;   ;SB;;
129215;   ;EZ;;
129215;   ;LB;;
129215;   ;SB;;
129227;   ;EZ;;
129227;   ;LB;;
129227;   ;SB;;
129239;   ;EZ;;
129239;   ;LB;;
129239;   ;SB;;
129264;   ;EZ;;
129264;   ;LB;;
129264;   ;SB;;
129276;   ;EZ;;
129276;   ;LB;;
129276;   ;SB;;
129288;   ;EZ;;
129288;   ;LB;;
129288;   ;SB;;
129306;   ;EZ;;
129306;   ;LB;;
129306;   ;SB;;
129318;   ;EZ;;
129318;   ;LB;;
129318;   ;SB;;
129355;   ;EZ;;
129355;   ;LB;;
129355;   ;SB;;
129379;   ;EZ;;
129379;   ;LB;;
129379;   ;SB;;
129392;   ;EZ;;
129392;   ;LB;;
