ID;PLZ;RegSchl;Ort;Ortsteil;Stand;gueltigVon;gueltigBis
8875;"45721";"05562016";Haltern am See;Lavesum;"29.03.2022";;
8876;"45721";"05562016";Haltern am See;Lippramsdorf;"29.03.2022";;
8877;"45721";"05562016";Haltern am See;Sythen;"29.03.2022";;
8878;"58553";"05962012";Halver;Anschlag;"29.03.2022";;
8879;"58553";"05962012";Halver;Buschhausen;"29.03.2022";;
8880;"58553";"05962012";Halver;Carthausen;"29.03.2022";;
8881;"58553";"05962012";Halver;Grünenbaum;"29.03.2022";;
8882;"58553";"05962012";Halver;Halver;"29.03.2022";;
8883;"58553";"05962012";Halver;Heesfeld;"29.03.2022";;
8884;"58553";"05962012";Halver;Oberbrügge;"29.03.2022";;
8885;"58553";"05962012";Halver;Schwenke;"29.03.2022";;
8886;"58553";"05962012";Halver;Stadtkern;"29.03.2022";;
8887;"58553";"05962012";Halver;Stadt Wipperfürth;"29.03.2022";;
8888;"58553";"05962012";Halver;Gemeinde Breckerfeld;"29.03.2022";;
8889;"59069";"05915000";Hamm;Allen;"29.03.2022";;
8890;"59063";"05915000";Hamm;Berge;"29.03.2022";;
8891;"59069";"05915000";Hamm;Berge;"29.03.2022";;
8892;"59073";"05915000";Hamm;Bockum-Hövel;"29.03.2022";;
8893;"59075";"05915000";Hamm;Bockum-Hövel;"29.03.2022";;
8894;"59071";"05915000";Hamm;Braam-Ostwennemar;"29.03.2022";;
8895;"59067";"05915000";Hamm;Daberg;"29.03.2022";;
8896;"59069";"05915000";Hamm;Freiske;"29.03.2022";;
8897;"59071";"05915000";Hamm;Frielinghausen;"29.03.2022";;
8898;"59071";"05915000";Hamm;Haaren;"29.03.2022";;
8899;"59073";"05915000";Hamm;Heessen;"29.03.2022";;
8900;"59075";"05915000";Hamm;Heessen;"29.03.2022";;
8901;"59067";"05915000";Hamm;Herringen;"29.03.2022";;
8902;"59077";"05915000";Hamm;Herringen;"29.03.2022";;
8903;"59077";"05915000";Hamm;Lerche;"29.03.2022";;
8904;"59063";"05915000";Hamm;Lohauserholz;"29.03.2022";;
8905;"59067";"05915000";Hamm;Lohauserholz;"29.03.2022";;
8906;"59071";"05915000";Hamm;Mark;"29.03.2022";;
8907;"59063";"05915000";Hamm;Hamm-Mitte;"29.03.2022";;
8908;"59065";"05915000";Hamm;Hamm-Mitte;"29.03.2022";;
8909;"59067";"05915000";Hamm;Hamm-Mitte;"29.03.2022";;
8910;"59071";"05915000";Hamm;Norddinker;"29.03.2022";;
8911;"59065";"05915000";Hamm;Hamm-Norden;"29.03.2022";;
8912;"59073";"05915000";Hamm;Hamm-Norden;"29.03.2022";;
8913;"59071";"05915000";Hamm;Hamm-Osten;"29.03.2022";;
8914;"59069";"05915000";Hamm;Osterflierich;"29.03.2022";;
8915;"59069";"05915000";Hamm;Osttünnen;"29.03.2022";;
8916;"59067";"05915000";Hamm;Pelkum;"29.03.2022";;
8917;"59077";"05915000";Hamm;Pelkum;"29.03.2022";;
8918;"59063";"05915000";Hamm;Rhynern;"29.03.2022";;
8919;"59069";"05915000";Hamm;Rhynern;"29.03.2022";;
8920;"59077";"05915000";Hamm;Sandbochum;"29.03.2022";;
8921;"59071";"05915000";Hamm;Schmehausen;"29.03.2022";;
8922;"59069";"05915000";Hamm;Süddinker;"29.03.2022";;
8923;"59071";"05915000";Hamm;Uentrop;"29.03.2022";;
8924;"59071";"05915000";Hamm;Vöckinghausen;"29.03.2022";;
8925;"59069";"05915000";Hamm;Wambeln;"29.03.2022";;
8926;"59069";"05915000";Hamm;Weetfeld;"29.03.2022";;
8927;"59077";"05915000";Hamm;Weetfeld;"29.03.2022";;
8928;"59071";"05915000";Hamm;Werries;"29.03.2022";;
8929;"59067";"05915000";Hamm;Hamm-Westen;"29.03.2022";;
8930;"59077";"05915000";Hamm;Hamm-Westen;"29.03.2022";;
8931;"59063";"05915000";Hamm;Westtünnen;"29.03.2022";;
8932;"59069";"05915000";Hamm;Westtünnen;"29.03.2022";;
8933;"59067";"05915000";Hamm;Wiescherhöfen;"29.03.2022";;
8934;"59077";"05915000";Hamm;Wiescherhöfen;"29.03.2022";;
8935;"46499";"05170012";Hamminkeln;Brünen;"29.03.2022";;
8936;"46499";"05170012";Hamminkeln;Dingden;"29.03.2022";;
8937;"46499";"05170012";Hamminkeln;Hamminkeln;"29.03.2022";;
8938;"46499";"05170012";Hamminkeln;Loikum;"29.03.2022";;
8939;"46499";"05170012";Hamminkeln;Mehrhoog;"29.03.2022";;
8940;"46499";"05170012";Hamminkeln;Ringenberg;"29.03.2022";;
8941;"46499";"05170012";Hamminkeln;Wertherbruch;"29.03.2022";;
8942;"33428";"05754016";Harsewinkel;Greffen;"29.03.2022";;
8943;"33428";"05754016";Harsewinkel;Harsewinkel;"29.03.2022";;
8944;"45527";"05954016";Hattingen;Blankenstein;"29.03.2022";;
8945;"45527";"05954016";Hattingen;Bredenscheid-Stüter;"29.03.2022";;
8946;"45529";"05954016";Hattingen;Bredenscheid-Stüter;"29.03.2022";;
8947;"45525";"05954016";Hattingen;Hattingen;"29.03.2022";;
8948;"45527";"05954016";Hattingen;Hattingen;"29.03.2022";;
8949;"45529";"05954016";Hattingen;Hattingen;"29.03.2022";;
8950;"45527";"05954016";Hattingen;Holthausen;"29.03.2022";;
8951;"45529";"05954016";Hattingen;Niederbonsfeld;"29.03.2022";;
8952;"45529";"05954016";Hattingen;Niederelfringhausen;"29.03.2022";;
8953;"45529";"05954016";Hattingen;Niederwenigern;"29.03.2022";;
8954;"45529";"05954016";Hattingen;Oberelfringhausen;"29.03.2022";;
8955;"45527";"05954016";Hattingen;Oberstüter;"29.03.2022";;
8956;"45527";"05954016";Hattingen;Welper;"29.03.2022";;
8957;"45529";"05954016";Hattingen;Winz-Baak;"29.03.2022";;
8958;"48329";"05558020";Havixbeck;Havixbeck;"29.03.2022";;
8959;"48329";"05558020";Havixbeck;Hohenholte;"29.03.2022";;
8960;"48619";"05554024";Heek;Heek;"29.03.2022";;
8961;"48619";"05554024";Heek;Nienborg;"29.03.2022";;
8962;"42579";"05158012";Heiligenhaus;Isenbügel;"29.03.2022";;
8963;"42579";"05158012";Heiligenhaus;Mitte;"29.03.2022";;
8964;"42579";"05158012";Heiligenhaus;Hösel;"29.03.2022";;
8965;"52396";"05358012";Heimbach;Blens;"29.03.2022";;
8966;"52396";"05358012";Heimbach;Düttling;"29.03.2022";;
8967;"52396";"05358012";Heimbach;Hasenfeld;"29.03.2022";;
8968;"52396";"05358012";Heimbach;Hausen;"29.03.2022";;
8969;"52396";"05358012";Heimbach;Heimbach;"29.03.2022";;
8970;"52396";"05358012";Heimbach;Hergarten;"29.03.2022";;
8971;"52396";"05358012";Heimbach;Vlatten;"29.03.2022";;
8972;"52525";"05370016";Heinsberg;Aphoven/Laffeld;"29.03.2022";;
8973;"52525";"05370016";Heinsberg;Dremmen;"29.03.2022";;
8974;"52525";"05370016";Heinsberg;Heinsberg;"29.03.2022";;
8975;"52525";"05370016";Heinsberg;Karken;"29.03.2022";;
8976;"52525";"05370016";Heinsberg;Kempen;"29.03.2022";;
8977;"52525";"05370016";Heinsberg;Kirchhoven;"29.03.2022";;
8978;"52525";"05370016";Heinsberg;Lieck;"29.03.2022";;
8979;"52525";"05370016";Heinsberg;Oberbruch;"29.03.2022";;
8980;"52525";"05370016";Heinsberg;Porselen/Horst;"29.03.2022";;
8981;"52525";"05370016";Heinsberg;Randerath/Uetterath;"29.03.2022";;
8982;"52525";"05370016";Heinsberg;Schafhausen;"29.03.2022";;
8983;"52525";"05370016";Heinsberg;Straeten;"29.03.2022";;
8984;"52525";"05370016";Heinsberg;Unterbruch;"29.03.2022";;
8985;"52525";"05370016";Heinsberg;Waldenrath;"29.03.2022";;
8986;"52525";"05370016";Heinsberg;Uetterath;"29.03.2022";;
8987;"53940";"05366020";Hellenthal;Aufbereitung I;"29.03.2022";;
8988;"53940";"05366020";Hellenthal;Aufbereitung II;"29.03.2022";;
8989;"53940";"05366020";Hellenthal;Blumenthal;"29.03.2022";;
8990;"53940";"05366020";Hellenthal;Bruch;"29.03.2022";;
8991;"53940";"05366020";Hellenthal;Bungenberg;"29.03.2022";;
8992;"53940";"05366020";Hellenthal;Büschem;"29.03.2022";;
8993;"53940";"05366020";Hellenthal;Dickerscheid;"29.03.2022";;
8994;"53940";"05366020";Hellenthal;Dommersbach;"29.03.2022";;
8995;"53940";"05366020";Hellenthal;Eichen;"29.03.2022";;
8996;"53940";"05366020";Hellenthal;Felser;"29.03.2022";;
8997;"53940";"05366020";Hellenthal;Giescheid;"29.03.2022";;
8998;"53940";"05366020";Hellenthal;Grube Wohlfahrt;"29.03.2022";;
8999;"53940";"05366020";Hellenthal;Hönningen;"29.03.2022";;
9000;"53940";"05366020";Hellenthal;Hahnenberg;"29.03.2022";;
9001;"53940";"05366020";Hellenthal;Haus Eichen;"29.03.2022";;
9002;"53940";"05366020";Hellenthal;Hecken;"29.03.2022";;
9003;"53940";"05366020";Hellenthal;Heiden;"29.03.2022";;
9004;"53940";"05366020";Hellenthal;Hellenthal;"29.03.2022";;
9005;"53940";"05366020";Hellenthal;Hescheld;"29.03.2022";;
9006;"53940";"05366020";Hellenthal;Hollerath;"29.03.2022";;
9007;"53940";"05366020";Hellenthal;Ingersberg;"29.03.2022";;
9008;"53940";"05366020";Hellenthal;Kamberg;"29.03.2022";;
9009;"53940";"05366020";Hellenthal;Kammerwald;"29.03.2022";;
9010;"53940";"05366020";Hellenthal;Kehr;"29.03.2022";;
9011;"53940";"05366020";Hellenthal;Kradenhövel;"29.03.2022";;
9012;"53940";"05366020";Hellenthal;Kreuzberg;"29.03.2022";;
9013;"53940";"05366020";Hellenthal;Linden;"29.03.2022";;
9014;"53940";"05366020";Hellenthal;Losheim;"29.03.2022";;
9015;"53940";"05366020";Hellenthal;Losheimergraben;"29.03.2022";;
9016;"53940";"05366020";Hellenthal;Manscheid;"29.03.2022";;
9017;"53940";"05366020";Hellenthal;Metzigeroder;"29.03.2022";;
9018;"53940";"05366020";Hellenthal;Miescheid;"29.03.2022";;
9019;"53940";"05366020";Hellenthal;Miescheiderheide;"29.03.2022";;
9020;"53940";"05366020";Hellenthal;Neuhaus;"29.03.2022";;
9021;"53940";"05366020";Hellenthal;Oberdalmerscheid;"29.03.2022";;
9022;"53940";"05366020";Hellenthal;Oberpreth;"29.03.2022";;
9023;"53940";"05366020";Hellenthal;Oberreifferscheid;"29.03.2022";;
9024;"53940";"05366020";Hellenthal;Oberschömbach;"29.03.2022";;
9025;"53940";"05366020";Hellenthal;Paulushof;"29.03.2022";;
9026;"53940";"05366020";Hellenthal;Ramscheid;"29.03.2022";;
9027;"53940";"05366020";Hellenthal;Ramscheiderhöhe;"29.03.2022";;
9028;"53940";"05366020";Hellenthal;Reifferscheid;"29.03.2022";;
9029;"53940";"05366020";Hellenthal;Rescheid;"29.03.2022";;
9030;"53940";"05366020";Hellenthal;Rodenbusch;"29.03.2022";;
9031;"53940";"05366020";Hellenthal;Schnorrenberg;"29.03.2022";;
9032;"53940";"05366020";Hellenthal;Schwalenbach;"29.03.2022";;
9033;"53940";"05366020";Hellenthal;Sieberath;"29.03.2022";;
9034;"53940";"05366020";Hellenthal;Udenbreth;"29.03.2022";;
9035;"53940";"05366020";Hellenthal;Unterdalmerscheid;"29.03.2022";;
9036;"53940";"05366020";Hellenthal;Unterpreth;"29.03.2022";;
9037;"53940";"05366020";Hellenthal;Unterschömbach;"29.03.2022";;
9038;"53940";"05366020";Hellenthal;Wahld;"29.03.2022";;
9039;"53940";"05366020";Hellenthal;Wiesen;"29.03.2022";;
9040;"53940";"05366020";Hellenthal;Wildenburg;"29.03.2022";;
9041;"53940";"05366020";Hellenthal;Winten;"29.03.2022";;
9042;"53940";"05366020";Hellenthal;Wittscheid;"29.03.2022";;
9043;"53940";"05366020";Hellenthal;Wolfert;"29.03.2022";;
9044;"53940";"05366020";Hellenthal;Wollenberg;"29.03.2022";;
9045;"53940";"05366020";Hellenthal;Zehnstelle;"29.03.2022";;
9046;"53940";"05366020";Hellenthal;Zingscheid;"29.03.2022";;
9047;"53940";"05366020";Hellenthal;Pfeiffershof;"29.03.2022";;
9048;"58675";"05962016";Hemer;Apricke;"29.03.2022";;
9049;"58675";"05962016";Hemer;Becke;"29.03.2022";;
9050;"58675";"05962016";Hemer;Bredenbruch;"29.03.2022";;
9051;"58675";"05962016";Hemer;Brockhausen;"29.03.2022";;
9052;"58675";"05962016";Hemer;Deilinghofen;"29.03.2022";;
9053;"58675";"05962016";Hemer;Frönsberg;"29.03.2022";;
9054;"58675";"05962016";Hemer;Hemer;"29.03.2022";;
9055;"58675";"05962016";Hemer;Ihmert;"29.03.2022";;
9056;"58675";"05962016";Hemer;Landhausen;"29.03.2022";;
9057;"58675";"05962016";Hemer;Riemke;"29.03.2022";;
9058;"58675";"05962016";Hemer;Stephanopel;"29.03.2022";;
9059;"58675";"05962016";Hemer;Stübecken;"29.03.2022";;
9060;"58675";"05962016";Hemer;Sundwig;"29.03.2022";;
9061;"58675";"05962016";Hemer;Westig;"29.03.2022";;
9062;"53773";"05382020";Hennef (Sieg);Adscheid;"29.03.2022";;
9063;"53773";"05382020";Hennef (Sieg);Ahrenbach;"29.03.2022";;
9064;"53773";"05382020";Hennef (Sieg);Allner;"29.03.2022";;
9065;"53773";"05382020";Hennef (Sieg);Altenbödingen;"29.03.2022";;
9066;"53773";"05382020";Hennef (Sieg);Altglück;"29.03.2022";;
9067;"53773";"05382020";Hennef (Sieg);Auel;"29.03.2022";;
9068;"53773";"05382020";Hennef (Sieg);Bödingen;"29.03.2022";;
9069;"53773";"05382020";Hennef (Sieg);Beiert;"29.03.2022";;
9070;"53773";"05382020";Hennef (Sieg);Berg;"29.03.2022";;
9071;"53773";"05382020";Hennef (Sieg);Blankenbach;"29.03.2022";;
9072;"53773";"05382020";Hennef (Sieg);Bröl;"29.03.2022";;
9073;"53773";"05382020";Hennef (Sieg);Burghof;"29.03.2022";;
9074;"53773";"05382020";Hennef (Sieg);Bülgenauel;"29.03.2022";;
9075;"53773";"05382020";Hennef (Sieg);Büllesbach;"29.03.2022";;
9076;"53773";"05382020";Hennef (Sieg);Büllesfeld;"29.03.2022";;
9077;"53773";"05382020";Hennef (Sieg);Dahlhausen;"29.03.2022";;
9078;"53773";"05382020";Hennef (Sieg);Dambroich;"29.03.2022";;
9079;"53773";"05382020";Hennef (Sieg);Darscheid;"29.03.2022";;
9080;"53773";"05382020";Hennef (Sieg);Depensiefen;"29.03.2022";;
9081;"53773";"05382020";Hennef (Sieg);Derenbach;"29.03.2022";;
9082;"53773";"05382020";Hennef (Sieg);Dondorf;"29.03.2022";;
9083;"53773";"05382020";Hennef (Sieg);Dürresbach;"29.03.2022";;
9084;"53773";"05382020";Hennef (Sieg);Eichholz;"29.03.2022";;
9085;"53773";"05382020";Hennef (Sieg);Eulenberg;"29.03.2022";;
9086;"53773";"05382020";Hennef (Sieg);Fernegierscheid;"29.03.2022";;
9087;"53773";"05382020";Hennef (Sieg);Greuelsiefen;"29.03.2022";;
9088;"53773";"05382020";Hennef (Sieg);Hahnenhardt;"29.03.2022";;
9089;"53773";"05382020";Hennef (Sieg);Halberg;"29.03.2022";;
9090;"53773";"05382020";Hennef (Sieg);Halmshanf;"29.03.2022";;
9091;"53773";"05382020";Hennef (Sieg);Hanf;"29.03.2022";;
9092;"53773";"05382020";Hennef (Sieg);Happerschoß;"29.03.2022";;
9093;"53773";"05382020";Hennef (Sieg);Haus Ölgarten;"29.03.2022";;
9094;"53773";"05382020";Hennef (Sieg);Heckelsberg;"29.03.2022";;
9095;"53773";"05382020";Hennef (Sieg);Heisterschoß;"29.03.2022";;
9096;"53773";"05382020";Hennef (Sieg);Hennef;"29.03.2022";;
9097;"53773";"05382020";Hennef (Sieg);Hermesmühle;"29.03.2022";;
9098;"53773";"05382020";Hennef (Sieg);Hofen;"29.03.2022";;
9099;"53773";"05382020";Hennef (Sieg);Hommerich;"29.03.2022";;
9100;"53773";"05382020";Hennef (Sieg);Hossenberg;"29.03.2022";;
9101;"53773";"05382020";Hennef (Sieg);Hove;"29.03.2022";;
9102;"53773";"05382020";Hennef (Sieg);Hüchel;"29.03.2022";;
9103;"53773";"05382020";Hennef (Sieg);Hülscheid;"29.03.2022";;
9104;"53773";"05382020";Hennef (Sieg);Issertshof;"29.03.2022";;
9105;"53773";"05382020";Hennef (Sieg);Köschbusch;"29.03.2022";;
9106;"53773";"05382020";Hennef (Sieg);Kningelthal;"29.03.2022";;
9107;"53773";"05382020";Hennef (Sieg);Knippgierscheid;"29.03.2022";;
9108;"53773";"05382020";Hennef (Sieg);Kraheck;"29.03.2022";;
9109;"53773";"05382020";Hennef (Sieg);Kurenbach;"29.03.2022";;
9110;"53773";"05382020";Hennef (Sieg);Kurscheid;"29.03.2022";;
9111;"53773";"05382020";Hennef (Sieg);Käsberg;"29.03.2022";;
9112;"53773";"05382020";Hennef (Sieg);Kümpel;"29.03.2022";;
9113;"53773";"05382020";Hennef (Sieg);Löbach;"29.03.2022";;
9114;"53773";"05382020";Hennef (Sieg);Lanzenbach;"29.03.2022";;
9115;"53773";"05382020";Hennef (Sieg);Lauthausen;"29.03.2022";;
9116;"53773";"05382020";Hennef (Sieg);Lescheid;"29.03.2022";;
9117;"53773";"05382020";Hennef (Sieg);Lichtenberg;"29.03.2022";;
9118;"53773";"05382020";Hennef (Sieg);Liesberg;"29.03.2022";;
9119;"53773";"05382020";Hennef (Sieg);Lückert;"29.03.2022";;
9120;"53773";"05382020";Hennef (Sieg);Meisenbach;"29.03.2022";;
9121;"53773";"05382020";Hennef (Sieg);Michelshohn;"29.03.2022";;
9122;"53773";"05382020";Hennef (Sieg);Mittelscheid;"29.03.2022";;
9123;"53773";"05382020";Hennef (Sieg);Niederhalberg;"29.03.2022";;
9124;"53773";"05382020";Hennef (Sieg);Oberauel;"29.03.2022";;
9125;"53773";"05382020";Hennef (Sieg);Oberhalberg;"29.03.2022";;
9126;"53773";"05382020";Hennef (Sieg);Petershohn;"29.03.2022";;
9127;"53773";"05382020";Hennef (Sieg);Röttgen;"29.03.2022";;
9128;"53773";"05382020";Hennef (Sieg);Raveneck;"29.03.2022";;
9129;"53773";"05382020";Hennef (Sieg);Ravenstein;"29.03.2022";;
9130;"53773";"05382020";Hennef (Sieg);Rott;"29.03.2022";;
9131;"53773";"05382020";Hennef (Sieg);Rütsch;"29.03.2022";;
9132;"53773";"05382020";Hennef (Sieg);Söven;"29.03.2022";;
9133;"53773";"05382020";Hennef (Sieg);Scheuren;"29.03.2022";;
9134;"53773";"05382020";Hennef (Sieg);Scheurenmühle;"29.03.2022";;
9135;"53773";"05382020";Hennef (Sieg);Schächer;"29.03.2022";;
9136;"53773";"05382020";Hennef (Sieg);Sommershof;"29.03.2022";;
9137;"53773";"05382020";Hennef (Sieg);Stadt Blankenberg;"29.03.2022";;
9138;"53773";"05382020";Hennef (Sieg);Stein;"29.03.2022";;
9139;"53773";"05382020";Hennef (Sieg);Stoßdorf;"29.03.2022";;
9140;"53773";"05382020";Hennef (Sieg);Striefen;"29.03.2022";;
9141;"53773";"05382020";Hennef (Sieg);Süchterscheid;"29.03.2022";;
9142;"53773";"05382020";Hennef (Sieg);Theishohn;"29.03.2022";;
9143;"53773";"05382020";Hennef (Sieg);Uckerath;"29.03.2022";;
9144;"53773";"05382020";Hennef (Sieg);Wasserheß;"29.03.2022";;
9145;"53773";"05382020";Hennef (Sieg);Weingartsgasse;"29.03.2022";;
9146;"53773";"05382020";Hennef (Sieg);Weldergoven;"29.03.2022";;
9147;"53773";"05382020";Hennef (Sieg);Wellesberg;"29.03.2022";;
9148;"53773";"05382020";Hennef (Sieg);Westerhausen;"29.03.2022";;
9149;"53773";"05382020";Hennef (Sieg);Wiederschall;"29.03.2022";;
9150;"53773";"05382020";Hennef (Sieg);Wiersberg;"29.03.2022";;
9151;"53773";"05382020";Hennef (Sieg);Wippenhohn;"29.03.2022";;
9152;"53773";"05382020";Hennef (Sieg);Zumhof;"29.03.2022";;
9153;"58313";"05954020";Herdecke;Ende;"29.03.2022";;
9154;"58313";"05954020";Herdecke;Herdecke;"29.03.2022";;
9155;"58313";"05954020";Herdecke;Ahlenberg;"29.03.2022";;
9156;"32051";"05758012";Herford;Diebrock;"29.03.2022";;
9157;"32051";"05758012";Herford;Eickum;"29.03.2022";;
9158;"32052";"05758012";Herford;Elverdissen;"29.03.2022";;
9159;"32049";"05758012";Herford;Falkendiek;"29.03.2022";;
9160;"32051";"05758012";Herford;Herringhausen;"29.03.2022";;
9161;"32049";"05758012";Herford;Innenstadt;"29.03.2022";;
9162;"32051";"05758012";Herford;Innenstadt;"29.03.2022";;
9163;"32052";"05758012";Herford;Innenstadt;"29.03.2022";;
9164;"32051";"05758012";Herford;Laar;"29.03.2022";;
9165;"32049";"05758012";Herford;Schwarzenmoor;"29.03.2022";;
9166;"32052";"05758012";Herford;Schwarzenmoor;"29.03.2022";;
9167;"32051";"05758012";Herford;Stedefreund;"29.03.2022";;
9168;"44627";"05916000";Herne;Börnig;"29.03.2022";;
9169;"44628";"05916000";Herne;Börnig;"29.03.2022";;
9170;"44623";"05916000";Herne;Baukau-Ost;"29.03.2022";;
9171;"44628";"05916000";Herne;Baukau-Ost;"29.03.2022";;
9172;"44629";"05916000";Herne;Baukau-Ost;"29.03.2022";;
9173;"44649";"05916000";Herne;Baukau-West;"29.03.2022";;
9174;"44652";"05916000";Herne;Baukau-West;"29.03.2022";;
9175;"44653";"05916000";Herne;Baukau-West;"29.03.2022";;
9176;"44649";"05916000";Herne;Crange;"29.03.2022";;
9177;"44653";"05916000";Herne;Crange;"29.03.2022";;
9178;"44651";"05916000";Herne;Eickel;"29.03.2022";;
9179;"44652";"05916000";Herne;Eickel;"29.03.2022";;
9180;"44627";"05916000";Herne;Gysenberg;"29.03.2022";;
9181;"44623";"05916000";Herne;Herne-Mitte;"29.03.2022";;
9182;"44625";"05916000";Herne;Herne-Mitte;"29.03.2022";;
9183;"44627";"05916000";Herne;Herne-Mitte;"29.03.2022";;
9184;"44628";"05916000";Herne;Herne-Mitte;"29.03.2022";;
9185;"44629";"05916000";Herne;Herne-Mitte;"29.03.2022";;
9186;"44623";"05916000";Herne;Herne-Süd;"29.03.2022";;
9187;"44625";"05916000";Herne;Herne-Süd;"29.03.2022";;
9188;"44625";"05916000";Herne;Holsterhausen;"29.03.2022";;
9189;"44652";"05916000";Herne;Holsterhausen;"29.03.2022";;
9190;"44627";"05916000";Herne;Holthausen;"29.03.2022";;
9191;"44628";"05916000";Herne;Holthausen;"29.03.2022";;
9192;"44628";"05916000";Herne;Horsthausen;"29.03.2022";;
9193;"44629";"05916000";Herne;Horsthausen;"29.03.2022";;
9194;"44649";"05916000";Herne;Röhlinghausen;"29.03.2022";;
9195;"44651";"05916000";Herne;Röhlinghausen;"29.03.2022";;
9196;"44625";"05916000";Herne;Sodingen;"29.03.2022";;
9197;"44627";"05916000";Herne;Sodingen;"29.03.2022";;
9198;"44628";"05916000";Herne;Sodingen;"29.03.2022";;
9199;"44653";"05916000";Herne;Unser Fritz;"29.03.2022";;
9200;"44649";"05916000";Herne;Wanne;"29.03.2022";;
9201;"44652";"05916000";Herne;Wanne;"29.03.2022";;
9202;"44653";"05916000";Herne;Wanne;"29.03.2022";;
9203;"44651";"05916000";Herne;Wanne-Süd;"29.03.2022";;
9204;"44652";"05916000";Herne;Wanne-Süd;"29.03.2022";;
9205;"44653";"05916000";Herne;Wanne-Süd;"29.03.2022";;
9206;"58849";"05962020";Herscheid;Friedlin;"29.03.2022";;
9207;"58849";"05962020";Herscheid;Herscheid;"29.03.2022";;
9208;"58849";"05962020";Herscheid;Hüinghausen;"29.03.2022";;
9209;"58849";"05962020";Herscheid;Gemeinde Plettenberg;"29.03.2022";;
9210;"45701";"05562020";Herten;Bertlich;"29.03.2022";;
9211;"45699";"05562020";Herten;Disteln;"29.03.2022";;
9212;"45701";"05562020";Herten;Disteln;"29.03.2022";;
9213;"45699";"05562020";Herten;Langenbochum;"29.03.2022";;
9214;"45701";"05562020";Herten;Langenbochum;"29.03.2022";;
9215;"45701";"05562020";Herten;Scherlebeck;"29.03.2022";;
9216;"45699";"05562020";Herten;Stadtmitte;"29.03.2022";;
9217;"45701";"05562020";Herten;Stadtmitte;"29.03.2022";;
9218;"45699";"05562020";Herten;Süd;"29.03.2022";;
9219;"45701";"05562020";Herten;Westerholt;"29.03.2022";;
9220;"33442";"05754020";Herzebrock-Clarholz;Clarholz;"29.03.2022";;
9221;"33442";"05754020";Herzebrock-Clarholz;Herzebrock;"29.03.2022";;
9222;"52134";"05334016";Herzogenrath;Herzogenrath;"29.03.2022";;
9223;"52134";"05334016";Herzogenrath;Kohlscheid;"29.03.2022";;
9224;"52134";"05334016";Herzogenrath;Merkstein;"29.03.2022";;
9225;"52134";"05334016";Herzogenrath;Straß;"29.03.2022";;
9226;"32120";"05758016";Hiddenhausen;Eilshausen;"29.03.2022";;
9227;"32120";"05758016";Hiddenhausen;Hiddenhausen;"29.03.2022";;
9228;"32120";"05758016";Hiddenhausen;Lippinghausen;"29.03.2022";;
9229;"32120";"05758016";Hiddenhausen;Oetinghausen;"29.03.2022";;
9230;"32120";"05758016";Hiddenhausen;Schweicheln-Bermbeck;"29.03.2022";;
9231;"32120";"05758016";Hiddenhausen;Sundern;"29.03.2022";;
9232;"57271";"05970020";Hilchenbach;Allenbach;"29.03.2022";;
9233;"57271";"05970020";Hilchenbach;Dahlbruch;"29.03.2022";;
9234;"57271";"05970020";Hilchenbach;Grund;"29.03.2022";;
9235;"57271";"05970020";Hilchenbach;Hadem;"29.03.2022";;
9236;"57271";"05970020";Hilchenbach;Helberhausen;"29.03.2022";;
9237;"57271";"05970020";Hilchenbach;Hilchenbach;"29.03.2022";;
